"RIAGENDR","RIDAGEYR","RIDRETH3","DMQMILIZ","DMDBORN4","DMDCITZN","DMDEDUC2","SIALANG","SIAINTRP","DMDFMSIZ","DMDHHSZA","DMDHHSZB","DMDHHSZE","DMDHRGND","DMDHRAGE","DMDHRBR4","DMDHREDU","DMDHRMAR","WTINT2YR","INDFMPIR"
"2",21,"4",0,"1","1","4","1","2",5,0,3,0,"2",40,"1","4","4",24756.273566,0.94
"2",39,"3",0,"1","1","4","1","2",2,0,0,0,"1",40,"1","5","1",88747.541698,5
"2",35,"1",0,"2","2","3","1","2",4,0,2,0,"1",31,"2","3","5",37168.874261,2.42
"2",36,"7",0,"2","2","3","2","2",5,2,0,1,"2",41,"2","3","1",29677.668419,0.09
"2",64,"3",0,"1","1","3","1","2",2,0,0,2,"1",73,"1","2","1",37839.68857,4.45
"2",49,"7",1,"1","1","5","1","2",3,2,4,0,"2",49,"1","5","3",19784.767364,4.1
"2",25,"3",0,"1","1","2","1","2",2,1,0,0,"2",25,"1","2","5",61812.662234,0.76
"2",26,"1",0,"1","1","5","1","2",7,2,0,0,"2",25,"1","5","5",23089.077067,0.68
"1",20,"1",0,"2","2","2","1","2",5,0,0,0,"1",55,"2","1","1",51166.900015,0.87
"2",78,"3",0,"1","1","3","1","2",2,0,0,2,"1",80,"1","3","1",57206.653095,2.23
"1",66,"1",0,"2","1","1","2","2",3,0,0,3,"1",66,"2","1","1",13023.451149,1.02
"2",65,"6",0,"2","1","2","1","2",3,0,0,1,"2",65,"2","2","1",12985.596514,3.28
"2",34,"2",0,"1","1","4","1","2",3,0,1,0,"2",34,"1","4","5",35986.741158,1.33
"2",54,"3",0,"1","1","3","1","2",3,0,0,0,"2",54,"1","3","2",113946.354386,5
"2",40,"3",0,"1","1","5","1","2",4,1,1,0,"1",47,"1","5","1",89307.342969,5
"1",51,"3",0,"1","1","4","1","2",2,0,0,0,"1",51,"1","4","1",126098.761743,3.18
"1",48,"3",0,"1","1","5","1","2",4,0,2,0,"1",48,"1","5","1",66629.063009,5
"1",30,"3",0,"1","1","3","1","2",4,2,0,0,"1",30,"1","3","5",23341.054842,0.86
"2",36,"2",0,"2","2","5","1","2",2,1,0,0,"2",36,"2","5","3",45094.542403,2.86
"2",74,"4",0,"1","1","3","1","2",1,0,0,1,"2",74,"1","3","3",24636.807638,1.46
"1",71,"3",1,"1","1","2","1","2",3,0,0,1,"1",71,"1","2","1",16248.394194,0.92
"1",70,"3",0,"1","1","4","1","2",1,0,0,1,"1",70,"1","4","6",83976.816824,5
"1",25,"1",0,"1","1","2","1","2",4,0,0,1,"1",40,"2","4","3",41558.654834,2.55
"1",46,"3",0,"1","1","3","1","2",3,1,0,0,"1",46,"1","3","6",31780.596675,0.37
"1",80,"4",1,"1","1","2","1","2",1,0,0,1,"1",80,"1","2","2",8911.78846,1.13
"1",46,"3",0,"1","1","3","1","2",4,0,2,0,"1",46,"1","3","1",116424.979906,1.91
"1",80,"3",1,"1","1","2","1","2",2,0,0,1,"1",49,"1","2","3",11377.148096,0.87
"1",36,"3",0,"1","1","4","1","2",3,1,0,0,"2",25,"1","4","6",22764.001768,1.77
"2",80,"3",0,"1","1","3","1","2",1,0,0,1,"2",80,"1","3","2",34240.931532,1.37
"2",31,"3",0,"1","1","5","1","2",1,0,0,0,"1",36,"1","5","3",84843.358338,5
"2",64,"3",0,"1","1","4","1","2",1,0,0,1,"2",64,"1","4","5",56156.85404,2.43
"2",51,"3",0,"1","1","4","1","2",1,0,0,0,"2",51,"1","4","5",18511.180168,1.23
"1",71,"4",1,"1","1","1","1","2",2,0,0,1,"1",71,"1","1","1",14180.768061,0.84
"1",37,"1",0,"2","2","2","2","2",5,1,2,0,"1",37,"2","2","1",37862.578051,0.72
"2",48,"3",0,"1","1","4","1","2",2,0,0,0,"2",48,"1","4","1",82007.260738,2.9
"1",29,"2",0,"1","1","4","1","2",1,0,0,0,"1",29,"1","4","5",50580.191118,2.44
"1",73,"2",0,"2","1","5","2","2",6,1,2,1,"1",42,"1","5","5",5740.158256,2.19
"1",56,"6",0,"2","1","4","1","2",4,0,0,0,"1",56,"2","4","1",14212.692987,5
"1",62,"4",0,"1","1","4","1","2",5,0,2,1,"1",62,"1","4","4",9035.513264,0.7
"2",46,"1",0,"1","1","4","1","2",4,0,2,0,"1",50,"1","4","1",34458.688136,3.4
"1",78,"1",0,"1","1","1","1","2",1,0,0,1,"1",78,"1","1","6",11140.687817,0.65
"2",46,"3",0,"1","1","4","1","2",4,0,2,0,"1",46,"1","3","1",23202.52842,1.47
"1",72,"3",0,"1","1","5","1","2",2,0,0,2,"2",68,"1","5","1",70688.504386,5
"1",33,"6",0,"2","1","4","1","2",4,0,0,0,"1",59,"2","4","1",14743.682904,4.25
"2",64,"1",0,"1","1","1","2","2",1,0,0,2,"1",68,"2","1","6",18727.456286,0.49
"1",57,"4",0,"1","1","4","1","2",6,0,1,1,"2",60,"1","2","1",23383.034409,5
"1",63,"1",0,"1","1","1","1","2",2,0,0,2,"1",63,"1","1","1",15866.435364,0.77
"2",20,"4",0,"1","1","4","1","2",3,0,0,1,"2",62,"1","2","1",27994.113062,3.54
"1",45,"3",0,"1","1","4","1","2",3,0,1,0,"1",45,"1","4","1",100857.701196,1.92
"1",41,"6",0,"2","2","5","1","2",4,0,2,0,"2",43,"2","5","1",20721.177206,5
"2",79,"4",0,"1","1","1","1","2",1,0,0,1,"2",79,"1","1","2",38651.731915,0.69
"1",37,"4",0,"1","1","4","1","2",6,1,3,0,"1",37,"1","4","1",23000.832494,2.66
"1",41,"3",0,"1","1","3","1","2",4,0,1,0,"1",41,"1","3","1",25751.894772,0.63
"2",62,"6",0,"2","1","3","1","1",2,0,0,2,"1",65,"2","3","1",14929.446508,5
"2",46,"6",0,"1","1","5","1","2",2,0,0,0,"1",47,"1","5","1",14873.771011,4.84
"1",80,"3",1,"1","1","3","1","2",2,0,0,2,"1",80,"1","3","1",33888.033134,2.09
"2",29,"4",0,"1","1","3","1","2",3,0,1,0,"2",29,"1","5","5",28116.619731,3.28
"2",24,"3",0,"1","1","5","1","2",1,0,0,0,"2",23,"1","5","5",43998.999273,2.96
"2",66,"2",0,"2","2","2","2","2",4,0,0,2,"2",66,"2","2","1",17406.322197,0.2
"2",38,"3",0,"2","1","5","1","2",7,1,4,0,"1",40,"1","5","1",63895.699122,1.39
"1",25,"7",0,"1","1","4","1","2",3,1,0,0,"1",25,"1","4","1",22484.627638,1.52
"2",25,"1",0,"2","2","1","2","1",5,3,2,0,"2",32,"2","3","6",23089.077067,0.29
"2",43,"4",0,"1","1","5","1","2",4,0,2,0,"1",45,"1","4","1",26894.281601,3.82
"1",78,"4",0,"1","1","1","1","2",6,0,1,2,"2",77,"1","3","1",10670.281269,0.75
"1",73,"6",0,"2","1","3","1","1",3,0,0,2,"1",73,"2","3","1",14476.340752,3.84
"2",75,"6",0,"2","2","1","1","2",3,0,0,1,"1",30,"2","3","1",21741.258516,2.32
"2",66,"3",0,"1","1","4","1","2",1,0,0,1,"2",66,"1","4","2",72183.784616,2.18
"2",32,"3",0,"1","1","4","1","2",5,1,2,0,"2",32,"1","4","1",67808.788669,1.43
"2",53,"3",0,"1","1","5","1","2",2,0,1,0,"2",53,"1","5","3",22875.966968,1.46
"1",32,"3",0,"1","1","2","1","2",1,0,0,0,"1",32,"1","2","6",81502.576179,5
"2",33,"4",0,"1","1","5","1","2",2,0,0,0,"1",33,"1","5","1",26477.216686,5
"2",30,"3",0,"1","1","2","1","2",6,0,4,0,"1",31,"1","4","1",52644.889015,0.63
"1",71,"3",1,"1","1","4","1","2",2,0,0,2,"2",69,"1","4","1",57214.803319,1.93
"1",41,"3",0,"1","1","2","1","2",6,0,4,0,"1",41,"1","2","6",21099.884351,0.63
"1",37,"4",0,"2","1","5","1","2",4,1,2,0,"1",37,"2","5","2",23010.878531,5
"2",42,"2",0,"1","1","4","1","2",4,1,2,0,"2",42,"1","4","3",26896.633726,1.49
"1",47,"3",0,"2","1","3","1","2",1,0,0,0,"1",47,"2","3","3",98814.157778,3.26
"1",39,"3",0,"1","1","4","1","2",2,0,0,1,"2",62,"1","4","3",16117.096766,0.46
"1",20,"3",0,"1","1","2","1","2",4,2,0,0,"2",22,"1","3","1",32261.744543,0.89
"2",22,"3",0,"1","1","4","1","2",2,0,0,0,"1",25,"2","5","1",53002.973503,0.92
"1",74,"4",1,"1","1","3","1","2",2,0,0,2,"1",74,"1","3","1",9918.956424,4.51
"2",64,"4",0,"1","1","4","1","2",2,0,0,1,"2",64,"1","4","6",13074.616801,2.9
"1",50,"6",0,"2","1","4","1","1",7,2,1,0,"2",47,"2","1","4",19024.059278,1.22
"1",41,"3",0,"2","1","4","1","2",4,0,1,0,"1",41,"2","4","1",68207.163066,5
"2",76,"4",0,"1","1","3","1","2",3,0,0,2,"1",80,"1","4","1",24204.477465,3.03
"2",78,"3",0,"1","1","5","1","2",2,0,0,2,"2",78,"1","5","1",61455.600029,5
"2",61,"3",0,"1","1","4","1","2",1,0,0,1,"2",61,"1","4","3",28057.32411,0.1
"2",61,"3",0,"1","1","3","1","2",2,0,0,2,"1",65,"1","5","1",102642.021529,5
"2",56,"3",0,"1","1","4","1","2",5,2,0,0,"1",30,"1","5","1",92555.393411,5
"1",34,"3",0,"1","1","4","1","2",5,1,2,0,"2",32,"1","3","1",17889.38376,1.43
"2",35,"7",0,"1","1","4","1","2",5,0,3,0,"1",38,"1","4","1",26147.175904,0.9
"1",58,"6",0,"2","1","4","1","2",7,3,0,0,"1",58,"2","4","1",12953.296697,1.4
"1",49,"3",0,"1","1","3","1","2",2,0,0,0,"2",47,"1","3","1",102341.831273,3.22
"2",74,"3",0,"1","1","4","1","2",1,0,0,1,"2",74,"1","4","3",27016.333222,0.85
"2",28,"1",0,"1","1","4","1","2",3,1,1,0,"2",28,"1","4","5",37618.486256,0.26
"1",77,"3",1,"1","1","4","1","2",4,0,0,2,"1",30,"1","5","1",66468.077393,5
"2",36,"3",0,"1","1","3","1","2",3,1,0,0,"2",36,"1","3","1",32357.444107,1.28
"2",40,"7",0,"1","1","5","1","2",5,0,2,0,"1",41,"1","5","1",69134.189736,3.63
"1",29,"1",0,"1","1","4","1","2",6,0,2,0,"1",58,"2","3","1",51166.900015,1.58
"1",26,"3",0,"1","1","4","1","2",2,1,2,0,"2",39,"1","4","3",25700.134854,0.1
"2",66,"4",0,"1","1","2","1","2",6,0,0,2,"2",66,"1","2","5",18888.577559,0.33
"2",55,"3",0,"1","1","4","1","2",2,0,0,1,"1",72,"1","3","1",99187.873063,4.19
"1",65,"4",0,"1","1","2","1","2",1,0,0,1,"1",65,"1","2","2",17116.921607,3
"1",70,"3",0,"1","1","3","1","2",1,0,0,1,"1",70,"1","3","5",19987.366616,0.73
"1",38,"3",0,"1","1","2","1","2",6,1,1,0,"1",56,"1","2","1",19608.305463,1.9
"1",33,"3",0,"1","1","4","1","2",7,1,4,0,"2",32,"1","4","6",23241.03735,1.29
"2",43,"4",0,"1","1","4","1","2",3,0,0,0,"2",43,"1","4","5",24325.535991,0.92
"1",64,"3",1,"1","1","4","1","2",2,0,0,2,"2",63,"1","3","1",76045.210584,3.94
"2",27,"6",0,"2","1","4","1","2",4,2,0,0,"1",31,"1","4","1",26616.140434,2.1
"1",34,"4",0,"2","2","4","1","2",3,1,0,0,"2",31,"1","5","1",28444.417914,1.28
"2",32,"3",0,"1","1","2","1","2",2,1,0,0,"2",36,"1","3","1",32357.444107,0.9
"1",55,"3",0,"1","1","5","1","2",5,0,2,0,"1",55,"1","5","6",56499.579372,5
"1",80,"3",1,"1","1","3","1","2",2,0,0,2,"1",80,"1","3","1",15890.161116,1.13
"1",52,"3",1,"1","1","3","1","2",1,0,0,1,"2",46,"1","3","3",25245.294007,0.96
"1",24,"3",0,"1","1","3","1","2",1,0,0,0,"1",24,"1","3","5",29990.018903,1.2
"2",26,"7",0,"1","1","2","1","2",4,1,1,0,"2",26,"1","2","6",21750.057166,0.64
"1",80,"3",1,"1","1","5","1","2",2,0,0,2,"1",80,"1","5","1",39256.2563,2.9
"2",48,"2",0,"2","2","4","2","2",3,0,1,0,"2",48,"2","4","1",27872.902839,1.33
"2",55,"6",0,"2","1","1","1","2",7,1,1,0,"1",32,"1","3","4",23464.715463,3.33
"2",46,"3",0,"1","1","4","1","2",5,0,3,0,"1",46,"1","4","1",70068.905594,3.48
"1",41,"3",1,"1","1","3","1","2",5,1,0,2,"1",64,"1","4","1",120056.767725,0.97
"2",60,"3",0,"1","1","4","1","2",6,0,1,2,"1",61,"1","4","1",53377.697617,3.1
"1",67,"1",0,"1","1","1","2","2",2,0,0,1,"1",42,"1","4","5",12167.004137,1.27
"1",37,"6",0,"2","1","3","1","1",2,0,0,0,"2",40,"2","5","1",18665.694771,2.16
"1",57,"4",0,"1","1","3","1","2",1,0,0,3,"1",80,"1","1","2",14841.094512,0.86
"2",63,"3",0,"1","1","5","1","2",3,0,0,2,"1",63,"1","5","1",84527.947494,5
"1",53,"2",1,"1","1","3","1","2",1,0,0,0,"1",53,"1","3","5",21644.12708,3.11
"2",32,"1",0,"1","1","4","1","2",3,1,0,0,"2",32,"1","4","1",44382.264772,2.82
"1",73,"3",0,"1","1","3","1","2",2,0,0,2,"1",73,"1","3","1",20384.141341,2.17
"1",43,"6",0,"2","1","5","1","2",3,1,0,0,"2",36,"2","5","1",23799.351911,5
"1",72,"3",0,"1","1","3","1","2",2,0,0,2,"1",72,"1","3","1",70084.59231,1.55
"2",55,"2",0,"2","1","4","1","2",3,0,0,2,"1",76,"2","4","1",22524.420719,1.54
"2",31,"4",0,"1","1","3","1","2",3,1,1,0,"2",31,"1","3","5",25641.155477,0.36
"2",23,"1",0,"1","1","4","1","2",3,1,0,0,"2",23,"1","4","1",44678.023607,4.14
"2",34,"3",0,"1","1","5","1","2",4,2,0,0,"1",38,"1","5","1",86385.964853,5
"2",41,"7",0,"1","1","4","1","2",4,0,0,0,"1",40,"1","3","1",16147.871044,3.4
"2",51,"3",0,"1","1","5","1","2",1,0,0,0,"2",51,"1","5","5",98227.538137,5
"1",62,"4",0,"1","1","4","1","2",1,0,0,2,"1",62,"1","4","3",10117.475546,1.3
"1",44,"4",0,"1","1","1","1","2",1,0,0,0,"1",51,"1","5","5",17187.768026,1.57
"2",80,"6",0,"2","1","5","1","1",1,0,0,1,"2",80,"2","5","2",14181.79858,0.72
"1",66,"4",1,"1","1","3","1","2",2,0,0,2,"1",66,"1","3","1",8456.382628,5
"1",78,"3",0,"1","1","4","1","1",3,0,0,3,"2",77,"1","5","5",12268.903935,2.27
"1",56,"4",0,"1","1","5","1","2",3,0,1,0,"2",53,"1","4","1",24593.666095,1.64
"2",70,"3",0,"1","1","5","1","2",2,0,0,2,"1",69,"1","5","1",61455.600029,5
"1",64,"6",1,"2","1","5","1","2",3,0,0,2,"1",64,"2","5","1",12103.069921,5
"2",61,"6",0,"2","1","4","1","2",1,0,0,1,"2",61,"2","4","2",19307.21592,4.13
"1",63,"3",0,"1","1","2","1","2",2,0,0,1,"1",63,"1","2","1",27641.861615,1.35
"2",54,"4",0,"1","1","3","1","2",1,0,0,0,"2",54,"1","3","3",21570.847348,0.04
"2",49,"3",0,"1","1","5","1","2",3,0,1,0,"2",49,"1","5","1",89307.342969,4.1
"1",39,"3",0,"1","1","3","1","2",1,0,0,0,"1",39,"1","3","5",12812.197906,2.18
"1",20,"3",0,"1","1","4","1","2",5,0,1,0,"1",48,"1","5","1",99429.770418,2.51
"2",26,"4",0,"1","1","4","1","2",1,0,0,0,"2",26,"1","4","5",26197.604584,1.09
"2",32,"3",0,"1","1","4","1","2",3,0,0,2,"1",70,"1","4","1",35934.433535,1.77
"1",59,"3",0,"1","1","3","1","2",1,0,0,0,"1",59,"1","3","3",114436.342172,5
"1",45,"6",0,"1","1","4","1","2",4,1,1,0,"1",45,"1","4","1",22786.746308,2.52
"1",58,"3",0,"1","1","5","1","2",2,0,0,0,"2",59,"1","3","1",107814.757098,5
"1",64,"6",0,"2","1","5","1","2",2,0,0,2,"2",64,"2","5","1",15586.920507,5
"2",33,"6",0,"2","1","2","1","2",5,1,2,0,"1",37,"2","4","1",15638.871207,1.81
"1",80,"3",1,"1","1","3","1","2",1,0,0,1,"1",80,"1","3","5",22726.373953,4.35
"1",30,"3",0,"1","1","3","1","2",4,0,0,2,"1",65,"1","3","1",106819.654572,2.12
"2",51,"1",0,"2","2","4","1","2",5,0,3,0,"1",57,"2","3","1",19940.606932,1.65
"1",68,"1",0,"1","1","2","1","2",1,0,0,1,"1",68,"1","2","3",11140.687817,1.13
"1",80,"3",1,"1","1","3","1","2",6,1,0,1,"1",80,"1","3","1",7230.082726,2.15
"1",44,"7",0,"1","1","3","1","2",4,0,0,2,"2",62,"1","4","1",81333.538737,1.19
"2",47,"4",0,"1","1","5","1","2",1,0,0,0,"2",47,"1","5","5",30397.602914,4.44
"2",80,"6",0,"2","1","1","1","1",3,0,0,1,"2",80,"2","1","2",21308.145351,2.56
"1",48,"3",0,"1","1","5","1","2",4,2,0,0,"1",48,"1","5","1",94592.264707,5
"2",39,"6",0,"2","1","5","1","2",5,1,1,1,"1",37,"2","5","1",22463.310808,5
"2",69,"4",0,"1","1","4","1","2",3,1,0,1,"2",69,"1","4","2",11603.054466,2.53
"2",41,"6",0,"2","2","5","1","2",5,0,3,0,"2",41,"2","5","1",22260.988864,5
"1",78,"3",1,"1","1","5","1","2",1,0,0,1,"1",78,"1","5","2",14404.1694,1.21
"2",59,"3",0,"1","1","4","1","2",3,0,0,1,"2",34,"1","4","5",89336.959604,2.05
"1",80,"6",1,"2","1","3","1","1",6,1,2,2,"2",41,"2","1","3",8070.393258,1.14
"2",76,"4",0,"1","1","3","1","2",2,0,0,3,"2",76,"1","3","6",18537.900482,1.37
"1",70,"3",0,"1","1","5","1","2",2,0,0,2,"1",70,"1","5","1",56876.063759,5
"1",66,"3",1,"1","1","4","1","2",2,0,0,1,"1",66,"1","4","1",35362.182783,0.97
"2",57,"2",0,"2","2","2","2","2",7,0,0,1,"2",57,"2","2","1",14422.284143,4.16
"2",22,"4",0,"1","1","4","1","2",3,0,0,0,"1",51,"1","4","6",31047.648989,3.44
"2",46,"3",0,"1","1","3","1","2",3,0,0,0,"2",46,"1","3","6",26834.038898,0.77
"1",66,"1",0,"2","1","1","1","2",7,0,4,1,"1",66,"2","1","1",10264.078237,0.7
"1",80,"3",1,"1","1","3","1","2",2,0,0,2,"1",80,"1","3","1",22729.702215,3.81
"1",68,"1",0,"2","1","1","2","2",1,0,0,2,"1",68,"2","1","6",16004.568709,0.54
"2",41,"3",0,"2","1","5","1","2",4,2,0,0,"2",41,"2","5","1",62742.058789,5
"2",57,"2",0,"2","2","1","2","2",7,0,1,1,"1",41,"2","2","1",13182.967793,1.25
"2",68,"3",0,"1","1","3","1","2",2,0,0,2,"1",69,"1","3","1",92228.668248,5
"1",72,"3",0,"1","1","1","1","2",2,0,0,2,"1",72,"1","1","1",66938.724573,1.74
"1",21,"4",0,"1","1","4","1","2",3,0,0,0,"1",51,"1","4","6",25515.332514,3.44
"1",55,"3",0,"1","1","1","1","2",3,0,0,0,"1",55,"1","1","1",30927.651343,2.27
"1",28,"4",0,"1","1","3","1","2",1,0,0,0,"1",28,"1","3","5",22993.294873,4.88
"1",70,"3",0,"1","1","1","1","2",3,0,0,2,"1",70,"1","1","1",20613.412026,1.02
"2",53,"3",0,"1","1","3","1","2",1,0,0,0,"2",53,"1","3","3",97916.733926,0.65
"1",42,"6",0,"2","1","5","1","2",3,1,0,0,"1",42,"2","5","1",13409.592359,5
"1",80,"3",1,"1","1","2","1","2",1,0,0,1,"1",80,"1","2","2",41907.243982,1.71
"2",45,"3",0,"1","1","3","1","2",3,0,2,0,"2",45,"1","3","3",27774.337533,1.28
"2",21,"3",0,"1","1","4","1","2",1,0,0,0,"2",25,"1","5","5",36093.699481,0.7
"1",38,"6",0,"2","2","5","1","2",4,1,1,0,"2",40,"2","5","1",20034.213258,5
"2",57,"6",0,"2","2","3","1","1",3,0,0,0,"1",58,"2","3","1",13617.881247,2.05
"2",51,"3",0,"1","1","4","1","2",1,0,0,0,"2",51,"1","4","3",26128.790074,2.4
"1",70,"2",0,"2","2","2","2","2",4,0,0,2,"2",66,"2","2","1",14875.52155,0.2
"2",23,"3",0,"1","1","4","1","2",3,1,0,0,"1",27,"1","3","6",87700.723123,2.02
"1",29,"7",0,"1","1","5","1","2",3,1,0,0,"1",29,"1","5","1",37120.543044,5
"2",52,"4",0,"1","1","4","1","2",1,0,0,0,"2",52,"1","4","3",34700.469555,2.74
"1",23,"4",0,"1","1","4","1","2",5,0,1,1,"2",45,"2","4","1",25009.310065,1.99
"2",21,"3",0,"1","1","5","1","2",1,0,0,0,"1",27,"1","5","1",45880.396886,0.52
"1",45,"6",0,"2","1","5","1","2",6,0,3,1,"2",49,"2","5","1",12474.498937,5
"2",80,"3",0,"1","1","3","1","2",4,0,0,3,"2",76,"1","4","1",20502.69263,1.02
"2",45,"3",0,"1","1","4","1","2",5,0,1,0,"1",48,"1","5","1",81583.632326,2.51
"1",67,"3",1,"1","1","3","1","2",2,0,0,2,"2",67,"1","3","1",96081.098846,2.26
"2",65,"4",0,"1","1","5","1","2",2,0,0,2,"1",74,"1","3","1",14361.229012,1.93
"2",66,"3",0,"1","1","5","1","2",2,0,0,2,"1",67,"1","5","1",87740.235691,5
"1",68,"3",0,"1","1","5","1","2",2,0,0,1,"1",68,"1","5","1",135170.924202,5
"2",45,"3",0,"1","1","5","1","2",2,0,1,0,"2",45,"1","5","5",90007.443843,5
"1",72,"7",0,"1","1","3","1","2",2,0,0,1,"1",72,"1","3","1",93511.50057,4.19
"2",61,"4",0,"2","1","3","1","2",3,1,0,1,"2",61,"2","3","3",13968.17501,1.01
"2",60,"3",0,"1","1","4","1","2",1,0,0,1,"2",60,"1","4","3",73752.997325,1.83
"1",60,"4",0,"1","1","3","1","2",4,0,0,1,"1",60,"1","3","1",10548.622457,1.05
"2",38,"1",0,"2","2","1","2","2",7,3,2,0,"2",38,"2","1","1",44058.272543,0.94
"2",80,"3",0,"1","1","3","1","2",1,0,0,1,"2",80,"1","3","2",35867.435969,1.2
"2",79,"3",0,"1","1","5","1","2",1,0,0,1,"2",79,"1","5","3",93002.65855,1.31
"1",54,"1",0,"1","1","3","1","2",3,0,0,2,"1",76,"1","1","1",25457.283015,0.77
"2",34,"3",0,"1","1","4","1","2",6,1,3,0,"1",28,"1","4","1",64157.728337,2.22
"2",44,"3",0,"1","1","4","1","2",3,0,1,0,"2",44,"1","4","1",110329.841536,2.82
"2",41,"6",0,"2","1","3","1","1",3,0,0,2,"1",73,"2","3","1",17258.46935,3.84
"2",74,"1",0,"2","1","1","2","2",7,0,0,1,"2",47,"2","3","1",13972.452054,1.6
"1",60,"3",0,"1","1","3","1","2",2,0,0,1,"1",60,"1","3","1",150013.475091,2.54
"1",80,"4",0,"1","1","1","1","2",2,0,0,1,"1",80,"1","1","2",9993.736156,0.76
"1",66,"1",0,"1","1","1","2","2",2,0,0,2,"2",63,"2","2","1",16830.596219,1.1
"1",72,"3",1,"1","1","3","1","2",2,0,0,2,"1",72,"1","3","1",55495.612786,3.03
"2",37,"1",0,"2","2","2","2","2",4,2,0,0,"1",32,"2","2","1",38724.749332,1.27
"2",53,"1",0,"1","1","5","1","2",3,0,0,0,"2",53,"1","5","1",21545.609413,5
"1",61,"4",0,"1","1","2","1","2",3,0,0,1,"1",61,"1","2","1",9380.75052,1.36
"1",35,"1",0,"2","1","4","2","2",7,0,0,0,"2",39,"2","1","1",30856.168797,1.94
"2",43,"6",0,"2","2","5","1","2",2,0,0,0,"1",51,"1","5","1",16399.577342,5
"1",50,"1",0,"1","1","4","1","2",4,0,2,0,"1",50,"1","4","1",25643.026959,3.4
"2",32,"3",0,"1","1","4","1","2",5,1,2,0,"2",32,"1","4","1",55991.617117,3.26
"1",34,"3",0,"1","1","2","1","2",2,1,0,0,"1",34,"1","2","3",84069.422541,2.19
"1",72,"3",0,"1","1","5","1","2",1,0,0,1,"1",72,"1","5","2",44404.535459,5
"2",71,"2",1,"2","1","4","1","2",1,0,0,1,"2",71,"2","4","3",24158.001003,1.67
"1",66,"1",0,"2","1","1","2","2",4,0,0,1,"2",21,"1","3","1",12352.53595,1.02
"1",24,"2",0,"2","2","3","2","2",1,0,1,0,"2",32,"2","3","3",32400.341318,2.79
"2",80,"3",0,"1","1","3","1","2",1,0,0,1,"2",80,"1","3","2",33902.052987,1.71
"2",21,"2",0,"1","1","4","1","2",6,1,1,0,"1",59,"2","1","5",22652.578364,2.69
"1",63,"3",0,"1","1","2","1","2",1,0,0,1,"1",63,"1","2","3",26885.867201,0.87
"1",29,"1",0,"2","1","4","1","2",7,0,0,1,"1",29,"2","4","5",32322.174729,2.27
"2",80,"4",0,"2","1","5","1","2",4,0,0,2,"2",55,"1","5","3",13122.798162,5
"2",20,"2",0,"2","1","3","1","2",6,1,0,1,"1",80,"1","3","1",23089.077067,2.15
"2",57,"4",0,"1","1","2","1","2",4,0,2,0,"1",28,"1","3","5",22063.138176,2.04
"1",62,"4",0,"1","1","4","1","2",1,0,0,1,"1",62,"1","4","2",9689.404375,1.22
"1",76,"6",0,"2","2","5","1","2",2,0,0,2,"1",76,"2","5","2",15625.228954,5
"2",50,"4",1,"1","1","4","1","2",1,0,0,0,"2",50,"1","4","2",24134.415956,3.48
"1",49,"2",0,"2","2","4","1","2",2,0,0,0,"1",49,"2","4","1",25132.678489,5
"2",60,"4",0,"1","1","3","1","2",6,0,0,2,"2",66,"1","2","5",18888.577559,0.33
"2",66,"4",0,"1","1","3","1","2",2,0,0,2,"1",67,"1","3","1",17833.992838,2.58
"2",32,"3",0,"1","1","5","1","2",5,3,0,0,"1",28,"1","4","1",23323.522188,1.15
"2",26,"4",0,"2","1","4","1","2",3,1,0,0,"2",26,"2","4","5",31887.24056,2.56
"1",51,"1",0,"2","2","1","2","2",4,0,1,0,"1",51,"2","1","1",21426.882313,0.96
"2",79,"4",0,"1","1","2","1","2",2,0,1,1,"2",79,"1","2","2",19721.999749,0.81
"1",31,"6",0,"2","2","3","1","2",6,1,0,0,"2",21,"2","4","5",13186.606179,0.5
"1",48,"3",0,"1","1","3","1","2",1,0,0,1,"2",49,"1","4","3",100857.701196,4.5
"2",46,"2",0,"2","2","5","2","2",5,1,1,0,"2",46,"2","5","1",26967.888925,1.65
"1",76,"4",0,"1","1","4","1","2",1,0,0,1,"1",76,"1","4","2",12970.950454,3.6
"1",27,"7",0,"1","1","4","1","2",1,0,0,0,"1",27,"1","4","6",25809.272396,5
"2",53,"4",0,"1","1","4","1","2",1,0,0,0,"2",53,"1","4","1",34471.699605,4.93
"1",41,"4",0,"1","1","4","1","2",1,0,0,0,"1",41,"1","4","5",27007.706732,2.14
"2",44,"4",0,"1","1","3","1","2",1,0,0,1,"1",70,"1","2","6",24558.693596,0.67
"2",34,"3",0,"1","1","4","1","2",2,0,0,0,"1",41,"1","2","1",114952.436612,5
"2",59,"1",0,"1","1","3","1","2",2,0,0,1,"1",61,"2","4","1",17944.644152,3.87
"2",25,"6",0,"2","2","5","1","2",2,0,0,0,"1",29,"2","5","1",34682.69144,3.5
"2",71,"6",0,"2","2","5","1","2",7,0,2,1,"2",42,"2","3","1",16068.417711,3.05
"2",53,"3",0,"1","1","4","1","2",2,0,0,0,"2",53,"1","4","1",90669.123698,4.04
"2",27,"3",0,"1","1","5","1","2",1,0,0,0,"2",27,"1","5","6",65525.806091,5
"2",77,"6",0,"2","1","5","1","2",4,0,1,1,"2",77,"2","5","2",21308.145351,5
"1",32,"3",0,"1","1","5","1","2",4,2,0,0,"1",32,"1","5","1",72407.9788,4.61
