"SEQN","RIDAGEYR","DMDHRAGE","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA","INDHHIN2","INDFMIN2","INDFMPIR"
74053,10,30,12842.151157,13646.222329,1,106,7,7,1.45
74054,40,43,73461.791386,84369.279503,2,116,10,10,3.28
74055,57,32,22251.652505,21966.278958,1,115,8,8,2.69
74056,38,37,43577.792379,44097.929575,2,112,5,5,0.56
74057,63,63,15890.836481,15920.380941,2,110,6,6,2.19
74058,60,60,11603.054466,12082.890022,2,110,6,6,1.15
74059,57,57,74056.830092,73327.208246,1,118,15,15,5
74060,8,46,29717.751869,31673.953891,2,104,14,14,3.48
74061,12,53,11374.549738,11805.143711,2,114,5,5,0.75
74062,67,59,13318.864423,14015.357852,1,118,4,4,0.81
74063,49,43,19729.662651,0,1,104,15,15,5
74064,17,40,9849.532941,10143.024416,2,117,4,4,0.83
74065,71,71,36060.136518,36416.860869,1,104,8,8,3.92
74066,56,56,13833.683829,13843.717196,2,117,4,4,0.49
74067,2,42,28992.023678,29666.887317,2,107,7,7,1.43
74068,5,31,24128.173871,24824.17794,2,109,1,1,0
74069,0,51,15917.482951,16620.052355,2,115,5,5,0.97
74070,59,59,107581.87821,109864.53297,1,104,15,15,5
74071,3,36,39091.155442,43198.205723,1,110,15,15,5
74072,63,63,16445.226661,17371.967782,2,111,4,4,1.29
74073,0,20,4271.360797,4433.419557,1,112,3,3,0.64
74074,4,32,15350.661738,16594.498405,1,107,4,4,0.47
74075,59,59,25895.958339,26638.282502,2,105,2,2,0.43
74076,4,22,15719.906889,16737.726232,1,111,15,15,5
74077,26,26,46076.435619,46588.926749,2,106,9,7,2.02
74078,63,63,88531.364913,89256.360761,2,107,14,14,5
74079,2,44,14533.83127,15113.1128,1,113,5,5,0.86
74080,5,42,44427.999137,45462.174658,2,107,14,14,2.24
74081,80,80,27609.529867,28642.443585,1,116,5,5,1.39
74082,4,21,7315.183519,7548.856885,1,112,3,3,0.72
74083,67,67,17120.265197,18555.698203,2,106,6,6,2.57
74084,1,33,9601.031658,9949.80529,1,105,5,5,0.89
74085,80,80,18933.351504,21216.895925,2,105,4,4,1.18
74086,6,37,13671.787895,13533.985506,2,108,15,15,4.61
74087,59,62,22091.804326,21986.898067,1,107,15,15,3.79
74088,12,41,15415.387899,15077.288807,1,107,5,5,0.73
74089,11,32,9792.040906,9636.440912,1,114,5,5,0.73
74090,80,80,26882.902098,27606.866454,2,105,6,6,2.14
74091,19,48,13479.173461,14211.124414,1,105,10,10,2.65
74092,6,59,10428.551645,10303.229243,2,108,15,15,4.16
74093,4,62,15456.229326,16206.012827,1,107,15,15,3.79
74094,7,37,7852.361067,8059.743377,1,114,6,6,0.91
74095,12,40,12556.667881,12466.654923,2,106,15,15,5
74096,53,53,29563.941789,32213.353965,1,113,2,2,0.58
74097,40,40,59781.505548,62115.756627,1,116,15,15,3.17
74098,0,32,7906.76023,8137.080543,1,107,7,7,1.45
74099,44,44,23963.869016,25195.637594,2,106,5,5,0.82
74100,69,69,9289.765852,9254.057753,1,114,4,4,1.67
74101,34,34,15416.990604,16531.558608,1,118,5,2,0.38
74102,18,54,13675.380162,14441.696934,1,114,7,7,1.61
74103,17,49,11580.119332,12558.898055,2,118,5,5,0.98
74104,8,33,43209.651388,48915.512913,1,118,15,15,3.63
74105,0,37,6765.714359,7363.443828,1,104,3,3,0.47
74106,10,37,7724.805337,7679.649067,2,104,9,9,1.72
74107,4,23,48311.241748,48203.966912,2,109,4,4,0.75
74108,1,35,6279.369894,7240.727353,2,106,14,14,3.3
74109,59,59,74348.922462,74607.765462,1,118,7,7,1.77
74110,60,60,11563.524033,11432.78516,1,106,6,6,1.12
74111,61,40,15083.024569,14850.117853,1,117,15,15,5
74112,28,28,35194.786613,39245.218016,2,113,4,4,0.5
74113,17,43,27210.792753,27707.323183,2,115,5,5,0.84
74114,9,38,9910.522055,9791.424939,2,111,6,6,0.78
74115,27,27,32327.336211,38088.513008,2,106,4,4,0.64
74116,25,21,51166.900015,56451.333616,1,109,8,8,1.52
74117,8,28,10923.462408,13231.093186,1,108,14,9,2.18
74118,35,35,36433.531882,35978.759297,1,109,14,14,2.9
74119,32,34,36777.348028,40939.567689,1,110,7,7,1.38
74120,80,80,40434.912267,41502.411496,2,109,5,5,1.27
74121,9,42,49012.105984,50793.278278,1,104,15,15,5
74122,71,71,45433.369114,45882.818025,1,117,6,6,2.26
74123,21,46,26455.65152,27831.386154,2,117,3,3,0.76
74124,28,28,34900.822426,38917.422631,1,106,5,5,1.29
74126,53,53,20391.44855,22741.568317,1,114,8,8,3.92
74127,33,57,27973.203758,31939.47656,2,115,5,5,0.57
74128,71,47,17132.76175,17951.693802,2,104,7,7,1.5
74129,56,47,19024.059278,19883.547184,1,106,8,8,1.22
74130,12,50,14129.781321,14031.772753,2,111,9,9,1.88
74131,24,27,31561.661561,33202.916583,1,118,10,10,3.58
74132,62,62,15827.313182,15965.889113,2,116,10,10,3.54
74133,14,61,19926.374763,19339.268079,1,109,6,6,1.2
74134,51,55,23687.672227,24832.753242,2,111,9,9,3.03
74135,6,44,44920.318276,47150.331896,1,104,15,15,4.25
74137,17,38,19785.021761,19949.951674,1,111,8,8,0.94
74138,69,65,13846.32795,13779.356845,1,109,6,6,1.64
74139,63,62,16108.780281,16166.079174,1,117,1,1,0
74140,8,37,8070.136063,8330.477145,2,118,3,3,0.45
74141,71,71,45433.369114,46076.938882,1,117,9,9,5
74142,61,61,12290.824112,12192.018786,1,104,7,7,1.92
74143,30,30,106819.654572,109509.928235,1,105,15,15,5
74144,51,51,37198.808742,37545.029387,2,109,14,14,3.79
74145,6,24,5215.626269,6865.593261,2,104,7,7,1.77
74146,50,50,15738.592398,15700.647878,2,117,2,2,0.57
74147,79,80,26555.322013,26706.992415,1,113,4,4,0.97
74148,42,43,93308.459231,93776.508434,1,115,5,5,1.42
74149,54,54,21822.544612,24196.749572,2,112,2,2,0.77
74150,20,55,58373.274406,59656.960453,1,105,14,14,2.27
74151,1,23,14241.69872,0,2,116,2,2,0.31
74152,74,74,21674.748387,22976.551885,2,105,2,2,0.85
74154,52,27,27252.596772,27799.261844,1,115,8,8,2.43
74155,20,20,27971.682978,0,2,105,4,4,0.76
74156,3,40,16087.366398,16794.749601,1,107,7,7,1.45
74157,7,46,13515.502104,14432.599222,2,108,15,15,4.69
74158,19,50,12586.673175,13629.861754,2,114,6,6,1.06
74159,32,34,26438.468888,27860.092038,2,116,15,10,5
74160,66,66,14241.691039,14901.487198,2,118,14,14,3.4
74161,16,56,14143.05733,14285.675155,2,113,6,6,0.65
74163,11,47,11213.652828,11301.926812,1,118,14,14,4.1
74164,38,65,54588.641315,53425.91145,1,106,6,6,1.43
74165,3,38,15828.013802,16345.887618,1,111,8,8,0.94
74166,28,28,69277.671298,72662.224059,2,107,2,2,0.3
74167,0,30,20317.899874,20174.573544,2,113,14,14,3.05
74168,14,50,20920.008096,21944.482903,1,106,5,5,0.74
74169,22,68,21735.865487,21535.336057,2,110,8,8,2.53
74170,56,56,26359.494855,27188.252968,1,109,15,15,5
74171,17,46,12287.007439,12028.667394,1,104,9,9,3.07
74172,33,33,23303.904692,24488.257628,1,106,6,6,1.54
74173,43,43,25833.628249,27447.008784,1,112,5,5,1.23
74174,3,38,45586.256026,50375.703754,1,110,15,15,5
74175,80,80,29157.830021,30960.044087,1,113,2,2,0.85
74176,51,21,11949.443084,12994.333794,2,117,4,4,0.5
74177,5,29,41480.719697,41388.611996,2,107,6,6,1.13
74178,53,53,31377.193396,30984.672898,2,108,15,15,5
74179,17,44,13431.189889,14798.510047,2,106,15,15,4.38
74180,63,63,104219.084678,105193.437826,2,109,9,9,3.81
74181,38,68,17423.987582,17862.81408,1,116,6,6,1.48
74182,12,47,14572.982363,14445.595694,1,107,7,7,0.8
74183,11,49,12189.367745,12447.063624,1,107,15,15,5
74184,55,52,19525.001933,19584.230928,1,108,15,15,5
74185,11,48,47780.750438,49652.882603,1,116,15,15,4.72
74186,29,29,36123.845347,38662.896194,1,106,7,7,1.27
74189,0,28,7829.945339,8010.693219,1,107,6,6,1.71
74190,56,68,110148.142573,112435.383791,1,110,8,8,3.22
74191,39,39,27927.439481,27995.571262,2,111,1,1,0.07
74192,7,36,31767.723198,34784.693362,2,105,7,7,1.25
74193,66,66,20706.239343,22477.605715,1,104,3,3,1.04
74194,3,33,30851.375261,34092.726099,1,113,4,4,0.96
74195,26,36,32371.566653,32818.676772,2,110,5,5,0.79
74196,36,36,77030.969896,78974.141259,1,116,15,15,5
74197,26,26,29299.729457,29680.2474,2,112,4,4,0.86
74198,66,66,11044.80962,11179.854823,1,108,7,7,3.48
74199,22,22,33399.668475,34488.918107,2,111,1,1,0.03
74200,5,38,24955.855576,26908.209456,1,115,6,6,1.12
74201,25,25,34505.769229,35631.091669,2,108,3,3,0.89
74202,59,56,34256.573307,0,2,115,14,14,5
74203,51,60,34700.469555,34970.920289,2,108,5,5,1.53
74204,6,33,5960.425841,6533.607723,2,117,4,4,0.45
74205,65,37,6378.809847,6858.045662,2,104,15,15,5
74206,16,47,87000.329163,94277.89978,2,108,14,14,5
74207,32,34,84843.358338,86176.526222,1,110,9,9,2.82
74208,2,36,12543.393358,12701.038119,1,107,6,6,0.7
74209,9,33,7887.401045,8422.602232,2,114,6,6,1.04
74210,0,27,9084.83494,8993.399146,2,115,4,4,0.64
74211,74,76,16202.02994,16952.645656,1,108,4,4,0.77
74212,7,19,10052.199593,10788.381763,2,115,9,9,2.52
74213,6,27,15227.862274,15546.476441,1,109,5,5,0.7
74214,47,49,29877.191163,31241.083209,1,107,15,15,5
74215,9,44,14380.56591,14644.450704,1,108,15,15,5
74216,4,37,17510.267903,0,2,113,3,3,0.59
74217,5,47,15377.004451,16122.944744,1,117,5,5,1.02
74218,10,33,6871.360662,7276.632102,2,106,7,7,1.77
74219,74,74,13248.838522,13338.531018,1,118,15,15,5
74220,14,44,34409.898046,36745.346391,2,109,4,4,1.18
74222,45,45,26555.155349,28451.545294,2,115,5,4,1.63
74223,1,55,37734.7385,44214.530087,1,115,7,7,1.7
74224,66,66,23856.698444,24993.077142,2,109,5,5,1.16
74225,67,67,11044.80962,10965.965843,1,108,5,5,1.74
74226,20,20,32007.745591,34747.822073,1,107,1,1,0
74227,78,78,14501.268411,15061.610165,2,117,3,3,0.86
74228,2,26,5063.726564,5247.674952,2,105,4,4,1.14
74229,17,45,14263.684411,14479.564889,1,116,14,14,3.82
74230,44,44,42677.84167,46362.863103,1,106,9,9,3.07
74231,67,67,22314.839374,22544.246611,1,107,6,6,2.44
74232,29,29,68242.194535,72104.429016,2,107,6,6,1.13
74233,19,19,25684.199667,26734.52572,2,109,5,2,0.51
74234,0,22,7597.503877,7543.90964,1,105,5,5,1.02
74235,27,35,37256.82438,39194.236642,1,110,8,4,1.61
74236,1,29,11348.961171,11446.310367,1,111,6,6,1.02
74237,51,51,32977.447451,33949.299776,1,111,15,14,5
74238,6,33,11468.40714,12374.370023,2,114,8,8,2.1
74239,35,44,87768.991384,89983.038421,1,110,15,15,5
74240,74,74,17876.654828,19393.531106,1,104,8,8,4.53
74241,72,72,15838.41928,15869.752175,1,112,8,8,3.22
74242,9,48,10894.028257,12027.202544,2,113,6,6,0.91
74243,33,33,35269.471836,34829.229343,1,111,8,8,1.91
74244,7,36,28754.43971,29920.392921,2,109,7,7,1.77
74245,11,52,11854.875948,13187.336639,1,109,7,7,1.06
74246,71,71,20087.482733,0,2,118,3,3,1.04
74247,74,74,45688.379444,44912.11233,2,104,14,14,4.77
74248,4,55,52848.540694,54078.725896,2,109,8,8,1.79
74249,16,48,6744.291206,7107.554104,2,104,15,15,5
74250,2,45,8098.71981,8588.703261,2,110,1,1,0.14
74251,20,53,90270.034456,93643.336382,1,113,5,5,0.98
74252,18,65,90555.181006,96011.211522,2,109,8,8,1.56
74253,77,77,9918.956424,10795.40244,1,114,6,6,1.93
74254,71,71,44731.686889,44595.304658,1,106,15,15,3.17
74255,7,38,64429.047766,70040.796718,1,113,14,14,3.26
74256,17,18,8098.694589,8335.812244,1,117,1,1,0.04
74258,1,37,7983.180705,8098.443986,1,114,14,14,2.37
74259,39,42,37174.809707,38750.079641,2,106,7,7,1.68
74260,52,19,20419.127184,23438.847592,1,112,3,3,0.51
74261,2,19,13017.47682,14072.259686,1,106,4,4,0.54
74262,70,70,18920.010397,20605.417717,1,114,2,2,0.74
74263,8,75,6804.707898,7026.591534,1,118,7,7,1.43
74264,46,46,35928.777397,41003.490279,2,111,5,5,0.84
74265,36,36,30859.356053,32683.909744,2,114,3,3,0.61
74266,1,21,4772.136839,6628.342503,2,117,4,4,0.5
74267,4,35,9184.379476,9506.905478,1,114,4,4,0.57
74268,62,62,43353.309188,42995.114923,1,106,2,2,0.46
74269,4,40,22740.862289,23484.916298,2,111,15,15,5
74270,51,54,90999.112361,92888.721353,1,112,15,15,5
74271,13,40,11178.8162,11081.098922,1,118,6,6,0.95
74272,0,35,13928.095656,15326.578907,1,116,8,8,2.12
74273,16,36,50563.80509,50517.037476,2,107,14,14,2.66
74274,16,44,10071.295744,10254.312808,2,106,8,8,1.79
74275,29,32,17743.429247,18339.106581,2,117,14,3,0.86
74276,62,54,15174.746412,15514.923891,1,109,4,4,1.03
74277,16,59,11374.874283,11125.394043,1,117,14,14,2.69
74278,42,46,17911.128634,18651.722895,1,107,15,15,3.93
74279,21,21,103699.241849,104185.23448,2,111,6,3,1.03
74281,27,27,78135.833105,77667.191842,1,116,10,10,4.19
74282,23,23,29412.800159,0,1,104,6,6,1.54
74283,49,49,27248.60011,29439.463895,2,111,8,8,2.86
74284,58,68,22927.190587,26586.966385,1,112,8,8,1.31
74285,30,71,19934.390257,20579.117971,1,106,15,15,3.17
74286,10,52,12754.485277,13043.709615,2,116,4,4,0.49
74287,60,60,16580.002221,17514.338376,2,112,9,9,3.74
74288,15,45,18304.904877,19852.078176,2,111,7,7,1.76
74289,0,20,6614.276418,6781.460054,2,111,3,3,0.42
74290,48,48,111121.705858,113749.950609,2,112,10,10,2.51
74291,3,41,16981.571157,18008.979071,2,112,9,9,1.45
74292,63,63,29021.255882,28903.196921,1,111,3,3,1.13
74293,27,27,78873.938363,79888.9926,1,112,9,9,5
74294,44,44,35928.777397,38172.627526,2,111,4,4,0.81
74295,26,26,20633.652522,21282.4678,2,104,7,7,3
74296,26,26,84378.552022,83872.468327,1,109,15,15,5
74298,80,80,42563.731175,43894.840362,2,114,6,6,1.72
74299,0,31,10923.849536,11637.829005,2,111,6,6,1.72
74300,46,46,38313.250912,39411.524687,2,112,15,15,5
74301,50,50,99165.475477,104652.165214,1,112,15,15,5
74302,62,62,11563.524033,11604.322926,1,106,14,7,1.84
74303,3,39,10833.364793,11143.206769,2,110,8,8,1.61
74304,80,80,8967.998411,9165.993212,2,105,3,3,0.83
74305,71,71,12268.903935,12190.704671,2,116,6,6,1.05
74306,62,20,7873.490903,8284.987889,2,118,6,6,0.91
74307,6,33,7724.805337,8029.419533,2,104,7,7,1.47
74308,11,31,16878.511465,17051.369981,2,109,6,4,0.57
74309,4,46,15920.574299,0,1,109,6,6,0.76
74310,60,72,23927.80253,24012.913667,2,112,14,14,4.83
74311,5,24,13794.832347,14246.182881,1,114,14,6,1.04
74312,22,22,27280.366961,27932.67938,1,115,3,3,0.87
74313,80,80,45165.386055,46577.857626,2,112,4,4,1.21
74314,50,49,14595.174007,15254.569321,1,114,15,15,3.63
74315,7,34,10150.893659,10105.029748,2,105,3,3,0.43
74316,17,66,12492.491377,12669.481042,1,114,2,2,0.46
74317,33,33,69244.437969,70420.240127,2,107,10,10,2.73
74318,52,52,157422.896459,160763.069823,1,113,9,9,3.2
74319,68,68,24535.144165,26359.881908,2,112,2,2,0.73
74320,1,23,8835.403638,9258.645575,1,112,2,2,0.21
74321,1,24,11992.644155,13036.777309,2,113,2,2,0.47
74322,18,24,13933.971943,14050.126922,1,114,14,6,1.04
74323,27,27,91645.729247,98087.268463,2,113,14,14,4.04
74324,79,70,48194.233481,48670.994201,1,117,6,6,1.93
74326,16,53,14101.66324,14003.849709,1,116,5,5,1.02
74327,14,37,21348.448023,20991.322601,1,107,7,7,1.14
74328,44,44,25391.531572,27583.965266,2,114,9,9,2.52
74330,3,27,59321.986368,80149.225413,2,113,14,14,4.04
74331,33,33,20735.36065,21850.321915,1,116,6,6,1.09
74332,18,41,68627.088455,70293.537986,1,114,7,7,1.49
74333,2,31,11314.241183,11846.35939,1,112,4,4,0.4
74334,11,43,8679.448296,8840.834185,2,110,15,15,5
74335,9,36,15227.862274,15159.059531,1,109,4,4,0.47
74336,7,45,9493.757784,9719.385525,1,118,6,6,0.56
74338,43,43,101896.39767,105625.725731,2,115,9,9,5
74339,12,27,19515.48756,19087.462739,1,106,2,2,0.24
74340,41,41,104276.606321,113929.242678,2,113,15,15,5
74341,60,60,12578.732092,13236.141925,1,115,9,9,5
74342,10,30,9814.781995,10113.640996,2,112,3,3,0.43
74343,2,38,12066.036603,12651.361456,1,108,3,3,0.36
74345,56,56,110860.206479,111708.122514,2,114,14,14,3.14
74346,70,70,52606.137453,51712.334368,1,112,9,9,3.87
74347,13,44,16476.356628,18084.138804,1,105,15,15,5
74348,45,50,31042.727571,30654.391153,1,115,10,10,2.97
74349,57,60,14061.727039,14235.520061,2,104,15,15,5
74351,7,27,10671.081228,11652.452426,1,115,8,8,2.43
74352,65,65,13666.527217,14486.399871,2,117,15,15,5
74353,20,50,41912.448698,0,2,109,4,4,0.66
74354,0,67,7460.879014,7633.1073,1,107,15,15,5
74356,18,39,15848.607209,15573.094094,1,106,10,10,2.54
74357,77,77,8592.757185,0,2,117,3,3,0.86
74358,13,44,15734.763464,15271.15757,2,115,5,5,0.89
74359,63,63,12167.006734,13197.868619,2,106,10,10,4.13
74360,17,54,13675.380162,14441.696934,1,114,7,7,1.61
74361,10,67,10612.681672,10751.380355,2,106,3,3,0.35
74362,2,30,36692.236961,37546.342795,2,109,6,6,0.9
74363,2,31,30721.746324,30487.618941,1,113,9,9,2.22
74364,5,45,11686.296012,12393.332652,1,112,8,8,1.58
74365,3,24,16472.950863,17653.985337,1,110,5,5,0.73
74366,61,61,90489.627279,90711.213588,2,113,9,9,2.31
74368,53,53,16759.786893,17888.045916,2,105,9,9,2.52
74369,7,32,9493.757784,9719.385525,2,118,5,3,0.38
74371,1,31,13987.262571,14665.786321,2,112,8,8,1.74
74372,4,43,11826.427036,11997.180128,2,114,14,14,3.14
74374,70,72,24551.101103,27452.997016,1,108,8,8,2.9
74375,63,32,12261.350101,12536.216979,1,111,1,1,0
74376,21,47,26205.318997,26497.387369,1,108,3,3,0.77
74377,3,22,11826.427036,11997.180128,2,114,2,2,0.26
74378,24,28,46402.440841,49074.647669,1,107,6,6,1.61
74379,43,43,22993.150417,22937.715722,2,110,8,8,2.53
74380,28,28,69695.390742,70561.301499,2,107,8,8,1.86
74381,25,27,92769.503517,94931.642302,2,113,10,10,3.28
74382,4,30,9692.274876,11005.930138,1,106,7,7,1.45
74383,64,44,18440.651852,18741.667837,2,108,15,15,4.19
74384,25,49,20094.060881,20433.291543,2,105,6,6,0.83
74385,73,73,10068.104389,10045.521406,1,104,9,9,3.87
74386,24,24,33348.260545,34069.867804,1,110,7,7,2.58
74387,2,32,10061.896986,10415.238593,2,115,6,6,1.13
74388,57,55,19000.187408,20809.13089,1,107,10,10,3.58
74389,4,25,12487.495646,12926.016513,1,115,2,2,0.31
74390,5,20,7083.535386,7220.617267,1,108,7,7,1.38
74391,0,25,10571.405215,13831.26885,2,113,5,5,0.67
74393,26,26,28639.765549,29250.40097,1,108,6,3,1.09
74394,51,51,19256.385669,19406.467316,2,105,8,8,2.27
74395,77,77,12685.140633,12656.68758,1,117,5,5,1.74
74396,29,25,68800.199978,69122.636185,2,117,15,15,5
74397,24,23,53002.973503,55574.650637,2,109,5,5,0.86
74398,27,27,62428.821924,62618.008585,1,108,8,4,0.64
74399,31,43,17763.352407,18803.888781,1,108,6,6,1.2
74400,23,64,28048.368788,28454.182298,2,108,15,15,5
74401,19,23,27040.345963,28554.107593,1,109,5,5,0.5
74402,49,26,44464.740545,43931.125373,2,106,9,5,1.75
74403,31,31,29950.99294,30389.468415,1,115,6,6,1.61
74404,0,37,15091.270672,14502.707087,1,106,15,15,4.35
74405,5,28,12322.2826,12755.001713,2,116,4,4,0.71
74407,8,35,47881.365367,48793.566775,2,116,6,6,0.9
74408,29,48,40079.239311,44929.115465,1,111,3,3,0.35
74409,6,43,7132.115276,0,2,117,4,4,0.73
74410,9,66,25618.390336,26681.699741,2,109,7,7,1.08
74411,28,28,108524.09729,107873.194011,1,111,10,9,5
74412,37,37,16285.52157,17284.45345,1,108,8,8,1.81
74413,80,80,47196.304429,48467.314606,2,106,6,6,2.09
74414,0,42,18109.304691,17937.141569,1,105,14,14,3.26
74415,17,57,17640.493233,17211.834511,2,107,8,8,1.65
74416,3,33,9026.279065,10005.285844,2,114,8,8,2.1
74417,56,56,26265.026886,25936.458256,2,116,6,6,2.16
74418,23,59,59135.422881,59412.564538,1,118,7,7,1.77
74420,5,32,11854.112161,12421.959154,1,110,14,14,3.4
74421,47,47,23804.112983,26007.60286,2,115,3,3,0.86
74422,29,29,27276.103778,27866.318504,2,111,2,2,0.45
74424,35,35,84843.358338,89155.274383,1,110,14,14,3.84
74425,62,52,68634.784512,72486.255867,2,109,8,8,3.05
74426,2,31,41915.76482,41596.328932,1,106,15,15,5
74427,14,19,11641.347356,12495.203998,1,116,5,5,0.83
74428,0,32,18040.818432,23662.445469,1,105,15,15,5
74429,1,33,28375.44146,30409.829521,1,110,10,10,2.36
74430,11,54,14794.01056,15327.48055,2,113,6,1,0
74431,5,48,18768.345708,19903.855887,1,110,15,15,5
74433,22,50,65583.619827,66342.491422,2,112,15,15,4.48
74434,36,36,21264.008962,21246.638466,1,114,4,4,0.54
74435,19,42,12350.589185,12337.345568,1,114,8,8,2.12
74436,55,55,21200.92161,22349.920218,2,108,14,14,3.14
74437,35,35,47512.225894,49577.074777,1,110,7,7,3.31
74438,0,28,15423.4702,14858.653433,2,107,8,8,1.86
74439,0,20,6105.636214,6476.270328,2,113,7,7,1.68
74440,31,31,109007.659711,115393.077979,1,115,14,14,3.82
74441,38,38,42181.624664,42799.153705,2,112,4,4,0.71
74442,63,63,7605.014062,7925.957746,2,117,10,10,3.69
74443,11,40,12006.043856,13044.534505,1,116,8,8,2.12
74444,10,50,8983.550749,8840.798032,2,111,9,9,1.88
74445,47,47,77446.959241,79278.730653,2,104,14,14,3.56
74446,64,64,34729.942384,34959.721966,2,109,3,3,1.1
74448,5,35,9311.943659,12912.499092,2,104,15,15,4.61
74449,37,37,25096.538417,26446.004611,2,111,15,15,5
74450,16,41,20643.179565,20938.389487,2,112,6,6,0.9
74451,77,51,15297.440213,15228.958225,1,108,4,4,0.78
74452,11,45,17366.603258,17707.051947,1,107,14,14,4.12
74453,0,25,5770.695862,6040.324459,1,113,7,7,1.2
74454,45,40,12994.269726,15138.7894,1,117,15,15,5
74455,38,38,25463.653951,26757.769839,1,115,6,6,1.12
74456,1,34,7991.743976,8410.142246,1,104,6,6,1.2
74457,13,47,65458.232642,68376.233802,1,107,15,15,5
74458,15,50,16348.141659,16267.628354,1,111,8,8,1.63
74459,61,61,35433.181523,35764.449372,1,115,1,1,0
74460,20,24,121187.390688,123852.421287,1,113,15,15,5
74461,1,52,16896.283442,16858.765342,2,109,4,4,0.47
74462,58,58,26265.026886,26659.281139,2,110,7,7,3.77
74463,45,47,101795.871971,106942.620805,1,110,14,14,4.61
74464,45,45,22605.231812,23617.913105,2,111,1,1,0.13
74465,80,80,15866.435364,16412.15068,1,107,5,5,1.42
74466,34,66,18368.704295,19041.36145,1,113,7,7,1.01
74467,1,32,7287.149342,7519.927195,1,110,14,14,3.4
74468,5,33,13330.65674,15546.967533,1,115,6,6,1.32
74469,1,29,5688.53395,5798.619507,2,114,4,4,0.57
74470,4,34,24730.457668,26503.51723,1,113,1,1,0.03
74471,16,37,15482.760657,15026.579722,1,111,7,7,1.27
74472,2,33,30227.060196,30930.672475,2,107,9,9,2.62
74473,80,80,27937.28961,28674.846178,2,107,4,4,1.11
74474,3,29,16520.164271,16661.871048,1,115,8,8,2.12
74475,0,32,10384.875573,10280.355309,1,115,6,6,1.27
74476,68,45,12229.219722,12250.718967,2,104,8,8,1.89
74477,1,31,8409.969571,8517.061223,2,110,2,2,0.25
74478,8,35,9335.134547,9186.795004,2,115,7,7,1.25
74479,50,50,30946.877696,31064.05574,1,109,10,10,3.33
74480,18,42,14599.834765,15009.830752,2,111,6,6,0.52
74482,8,35,10714.314566,11918.578791,2,106,6,6,1.52
74483,4,32,18980.475286,19143.286135,1,115,6,6,1.27
74484,11,39,8165.15324,8067.030638,1,116,15,15,3.96
